"meshID","name","terms","matched"
"d013578","synephrine","synephrine;sympaethamin;synephrin;oxedrine","1"
"d013726","terbutaline","terbutaline;asthmoprotect;brethaire;brethine;bricanyl;terbasmin;bricanyl sa;butaliret;butalitab;contimit;kwd-2019;kwd 2019;kwd2019;monovent;taziken;tedipulmo;terbul;terbutalin al;terbutalin stada;terbutalin von ct;terbutalin-ratiopharm;terbutalin ratiopharm;terbutaline sulfate;terbuturmant;arubendol","1"
"d064412","levalbuterol","levalbuterol;xopenex;levalbuterol hydrochloride;hydrochloride levalbuterol;levosalbutamol hydrochloride;hydrochloride levosalbutamol","1"
"d000068297","fluticasone-salmeterol drug combination","fluticasone-salmeterol drug combination;drug combination fluticasone-salmeterol;fluticasone salmeterol drug combination;fluticasone - salmeterol;fluticasone salmeterol;fluticasone-salmeterol combination;combination fluticasone-salmeterol;fluticasone salmeterol combination;fluticasone propionate salmeterol xinafoate drug combination;fluticasone propionate-salmeterol xinafoate combination;fluticasone propionate salmeterol xinafoate combination;fluticasone propionate-salmeterol drug combination;fluticasone propionate salmeterol drug combination;fluticasone propionate - salmeterol combination;fluticasone propionate salmeterol combination;fluticasone propionate-salmeterol xinafoate drug combination;fluticasone propionate salmeterol xinafoate drug combination;fluticasone propionate - salmeterol xinafoate;fluticasone propionate salmeterol xinafoate;fluticasone propionate - salmeterol;fluticasone propionate salmeterol;advair diskus;seretide;advair hfa;advair","1"
"d000068299","salmeterol xinafoate","salmeterol xinafoate;xinafoate salmeterol;salmeterol;serevent","1"
"d000420","albuterol","albuterol;salbutamol;2-t-butylamino-1-4-hydroxy-3-hydroxy-3-hydroxymethylphenylethanol;ventolin;sultanol;albuterol sulfate;proventil","1"
"d004983","ethanolamines","ethanolamines;aminoethanols","1"
"d006535","heptaminol","heptaminol;heptaminol hydrochloride;cardiomax","1"
"d007528","isoetharine","isoetharine;etyprenalinum;isoetarin;bronkometer;isoetharine mesylate;mesylate isoetharine","1"
"d000077261","carvedilol","carvedilol;carvedilol hydrochloride;dilatrend;querto;eucardic;carvedilol s-isomer;kredex;bm 14190;bm-14190;bm14190;carvedilol r-isomer;carvedilol -isomer;carvedilol;carvedilol --isomer;carvedilol --isomer;carvedilol -;carvedilol 14c-labeled;14c-labeled carvedilol;carvedilol 14c labeled;coropres;coreg","1"
"d004809","ephedrine","ephedrine;erythro isomer of ephedrine;ephedrine erythro isomer;sal-phedrine;sal phedrine;salphedrine;ephedrine sulfate;sulfate ephedrine;ephedrine hydrochloride;hydrochloride ephedrine;ephedrine renaudin;renaudin ephedrine","1"
"d006641","histidinol","histidinol;histidol","1"
"d007556","isoxsuprine","isoxsuprine;duvadilan;isoxsuprine hydrochloride;hydrochloride isoxsuprine","1"
"d008729","methoxamine","methoxamine;methoxamedrin;metoxamine wellcome;wellcome metoxamine;vasylox;vasoxine;vasoxin;methoxamine hydrochloride;hydrochloride methoxamine;vasoxyl","1"
"d009756","nylidrin","nylidrin;buphenin;bufenine;buphenine;dilatol;nylidrin hydrochloride;hydrochloride nylidrin;arlidin","1"
"d002046","bupranolol","bupranolol;kl-255;kl 255;kl255;betadrenol","1"
"d002354","carteolol","carteolol;opc-1085;opc 1085;opc1085;carteolol hydrochloride;hydrochloride carteolol;carteolol monohydrochloride;monohydrochloride carteolol","1"
"d014290","metipranolol","metipranolol;methypranol;trimepranol;1-4-acetoxy-235-trimethylphenoxy-3-isopropylamino-2-propanol;disorat","1"
"d008790","metoprolol","metoprolol;toprol;betaloc;betaloc-astra;betaloc astra;betalok;cgp-2175;cgp 2175;cgp2175;h 93-26;h 93 26;h 9326;metoprolol tartrate;seloken;spesicor;spesikor;metoprolol succinate;metoprolol cr-xl;metoprolol cr xl;toprol-xl;toprol xl;beloc-duriles;beloc duriles;lopressor","1"
"d009248","nadolol","nadolol;sq-11725;sq 11725;sq11725;corgard;solgol","1"
"d010096","oxprenolol","oxprenolol;tevacor;oxprenolol hydrochloride;hydrochloride oxprenolol;slow trasicor;trasicor slow;trasicor;koretal;coretal","1"
"d010394","penbutolol","penbutolol;penbutolol sulfate;sulfate penbutolol;penbutolol sulfate 21;betapressin;hoe-893d;hoe 893d;hoe893d","1"
"d020120","iodocyanopindolol","iodocyanopindolol;icyp;i-cyanopindolol;i cyanopindolol","1"
"d010869","pindolol","pindolol;prindolol;visken;lb-46;lb 46;lb46","1"
"d011217","practolol","practolol;eralzdin practolol;practolol eralzdin;ici-50172;ici 50172;ici50172;dalzic","1"
"d011294","prenalterol","prenalterol;h-133-22;h13322;kwd-2033;kwd2033;prenalterol hydrochloride;hydrochloride prenalterol;a-ba-c-50005;a ba c 50005;abac50005;h-80-62;h8062","1"
"d017307","xamoterol","xamoterol;corwin;ici-118587;ici 118587;ici118587;xamoterol fumarate;fumarate xamoterol;xamoterol hemifumarate;hemifumarate xamoterol;xamtol;xamoterol monohydrobromide;monohydrobromide xamoterol;xamoterol monohydrochloride;monohydrochloride xamoterol;xamoterol s-isomer;carwin;xamoterol maleate 21","1"
"d000070","acebutolol","acebutolol;acetobutolol;acebutolol hydrochloride;mb-17803 a;mb 17803 a;mb17803 a;m b 17803a;neptal;prent;rhotral;sectral;monitan;apo-acebutolol;apo acebutolol;apoacebutolol;novo-acebutolol;novo acebutolol;novoacebutolol","1"
"d004082","dihydroalprenolol","dihydroalprenolol;1-methylethylamino-3-2-propylphenoxy-2-propanol","1"
"d000526","alprenolol","alprenolol;1-o-allylphenoxy-3-isopropylamino-2-propanol;alprenolol hydrochloride;aptin;aptin-duriles;aptin duriles;aptinduriles;aptine;h-56-28;h 56 28;h5628;alpheprol;alfeprol;aptina","1"
"d001262","atenolol","atenolol;tenormine;tenormin;ici-66082;ici 66082;ici66082","1"
"d015784","betaxolol","betaxolol;betaxolol hydrochloride;hydrochloride betaxolol;kerlone;oxodal;kerlon;sl-75212;sl 75212;sl75212;alo-1401-02;alo 1401 02;alo140102;betoptic;betoptima;betaxolol alcon;alcon betaxolol","1"
"d017298","bisoprolol","bisoprolol;bisoprolol fumarate 11 salt --isomer;bisoprolol fumarate 21 salt --isomer;bisoprolol hydrochloride;hydrochloride bisoprolol;bisoprolol methanesulfonate salt;bisoprolol --isomer;bisoprolol fumarate 11 salt;bisoprolol fumarate 21 salt;cl-297939;cl 297939;cl297939;concor;emd-33512;emd 33512;emd33512;bisoprolol fumarate;fumarate bisoprolol;bisoprolol --isomer","1"
"d050198","phenoxypropanolamines","phenoxypropanolamines;phenoxy-propanolamines;phenoxy propanolamines","1"
"d010137","p-hydroxynorephedrine","p-hydroxynorephedrine;para-hydroxynorephedrine;para hydroxynorephedrine;p hydroxynorephedrine;hydroxynorephedrine p","1"
"d008680","metaraminol","metaraminol;meta-hydroxynorephedrine;meta hydroxynorephedrine;metaradrin;m-hydroxyphenylpropanolamine;m hydroxyphenylpropanolamine;m-hydroxynorephedrine;m hydroxynorephedrine;hydroxyphenylpropanolamine;isophenylephrine;metaraminol bitartrate;bitartrate metaraminol;metaraminol tartrate;tartrate metaraminol;metaraminol bitartrate 11;aramine;araminol","1"
"d010665","phenylpropanolamine","phenylpropanolamine;norephedrine;propagest;phenylpropanolamine hydrochloride;hydrochloride phenylpropanolamine;prolamine;triaminic dm;dexatrim","1"
"d054199","pseudoephedrine","pseudoephedrine;pseudoephedrine hydrochloride;pseudoephedrine hcl;sudafed;isoephedrine;threo isomer of ephedrine;ephedrine threo isomer","1"
"d012312","ritodrine","ritodrine;yutopar;pre-par;pre par;prepar;du-21220;du 21220;du21220;ritodrine hydrochloride;hydrochloride ritodrine","1"
"d013468","suloctidil","suloctidil;cp-556s;suloctidil hydrochloride","1"
"d011412","propanolamines","propanolamines;aminopropanols","1"
"d000068876","fingolimod hydrochloride","fingolimod hydrochloride;2-amino-2-2-4-octylphenylethyl-13-propanediol hydrochloride;fty-720;fty 720;fty720;gilenya;gilenia;fingolimod","1"
"d011609","psychosine","psychosine;sphingosine galactoside;galactoside sphingosine;galactosylsphingosine","1"
"d013110","sphingosine","sphingosine;4-sphingenine;4 sphingenine","1"
"d000605","amino alcohols","amino alcohols;alcohols amino","1"
"d000517","alpha-chlorohydrin","alpha-chlorohydrin;alpha chlorohydrin;3-chloropropanediol;3 chloropropanediol;glycerol alpha-monochlorohydrin;glycerol alpha monochlorohydrin;alpha-monochlorohydrin glycerol;3-monochloropropane-12-diol;3 monochloropropane 12 diol;alpha-chlorhydrin;alpha chlorhydrin;3-chloro-12-propanediol;3 chloro 12 propanediol;3-mcpd;u-5897;u 5897;u5897","1"
"d002724","chlorobutanol","chlorobutanol;chlorbutol;trichlorbutanol;acetonchloroform;chlorobutanol anhydrous;anhydrous chlorobutanol;chloretone","1"
"d004984","ethchlorvynol","ethchlorvynol;ethchlorvinol;ethchlorovynol;placidyl","1"
"d005023","ethylene chlorohydrin","ethylene chlorohydrin;chlorohydrin ethylene;2-chloroethyl alcohol;2 chloroethyl alcohol;alcohol 2-chloroethyl;ethylenechlorhydrin;2-chlorethanol;2 chlorethanol","1"
"d002728","chlorohydrins","chlorohydrins;chlorhydrins","1"
"d000067401","blood alcohol content","blood alcohol content;alcohol content blood;content blood alcohol;blood alcohol concentration;alcohol concentration blood;concentration blood alcohol;blood alcohol level;alcohol level blood;level blood alcohol","1"
"d004978","ethamoxytriphetol","ethamoxytriphetol;mer-25;mer 25;mer25","1"
"d010626","phenylethyl alcohol","phenylethyl alcohol;alcohol phenylethyl;phenylethanol;beta-phenylethanol;beta phenylethanol;phenethyl alcohol;alcohol phenethyl;2-phenylethanol;2 phenylethanol;benzyl carbinol;carbinol benzyl","1"
"d014270","trifluoroethanol","trifluoroethanol;trifluoroethyl alcohol;alcohol trifluoroethyl;222-trifluoroethanol","1"
"d000431","ethanol","ethanol;grain alcohol;alcohol grain;alcohol ethyl;ethyl alcohol;absolute alcohol;alcohol absolute","1"
"d020001","1-butanol","1-butanol;1 butanol;butyl alcohol;alcohol butyl;n-butanol;n butanol;n-butyl alcohol;alcohol n-butyl;n butyl alcohol","1"
"d020002","tert-butyl alcohol","tert-butyl alcohol;alcohol tert-butyl;tert butyl alcohol;tert-butanol;tert butanol;tertiary-butyl alcohol;alcohol tertiary-butyl;tertiary butyl alcohol;t-butanol;t butanol","1"
"d000440","butanols","butanols;hydroxybutanes;alcohols butyl;butyl alcohols;butylhydroxides","1"
"d007851","dodecanol","dodecanol;n-dodecyl alcohol;alcohol n-dodecyl;n dodecyl alcohol;1-dodecanol;1 dodecanol;dodecyl alcohol;alcohol dodecyl;lauryl alcohol;alcohol lauryl","1"
"d019850","heptanol","heptanol;1-heptanol;1 heptanol;alcohol heptyl;heptyl alcohol;n-heptanol;n heptanol","1"
"d014147","tramadol","tramadol;tramundin;biodalgic;jutadol;k-315;k 315;k315;mtw-tramadol;mtw tramadol;mtwtramadol;nobligan;prontofort;zytram;takadol;theradol;tiral;tramadol lindo;topalgic;tradol;tradol-puren;tradol puren;tradolpuren;tradonal;tralgiol;trama abz;trama kd;trama-dorsch;trama dorsch;tramadorsch;biokanol;tramabeta;tramadin;tramadol-ratiopharm;tramadolratiopharm;tramadol ratiopharm;tramadoc;tramadol pb;tramadol acis;tramadol al;tramadol basics;tramadol bayvit;tramadol bexal;tramadol 1a;ranitidin 1a pharma;trama 1a pharma;tramadol cinfa;tramadol edigen;tramadol hydrochloride;trasedal;ultram;tramadol heumann;xymel 50;zamudol;zumalgic;zydol;tramadol kern;tramadol lichtenstein;tramadol mabo;tramadol normon;tramadol stada;tramadol-dolgit;tramadol dolgit;tramadoldolgit;tramadol-hameln;tramadol hameln;tramadolhameln;tramadolor;tramadura;tramagetic;tramagit;tramake;tramal;tramex;adolonta;contramal;amadol;tramadol asta medica","1"
"d000441","hexanols","hexanols;hydroxyhexanes;alcohols hexyl;hexyl alcohols;amylcarbinols","1"
"d020003","1-octanol","1-octanol;1 octanol;n-octyl alcohol;alcohol n-octyl;n octyl alcohol;n-octanol;n octanol","1"
"d000442","octanols","octanols;heptylcarbinols;octylic alcohols;alcohols octylic;alcohols octyl;octyl alcohols;hydroxyoctanes","1"
"d000439","pentanols","pentanols;hydroxypentanes;pentyl alcohols;alcohols pentyl;alcohols amyl;amyl alcohols;methylbutanols","1"
"d005233","fatty alcohols","fatty alcohols;alcohols fatty","1"
"d002072","butylene glycols","butylene glycols;glycols butylene;dihydroxybutanes;butanediols","1"
"d002698","chloralose","chloralose;glucochloralose;glucochloral;alpha-chloralose;alpha chloralose;anhydroglucochloral;beta-chloralose;beta chloralose","1"
"d002697","chloral hydrate","chloral hydrate;hydrate chloral;noctec","1"
"d019855","ethylene glycol","ethylene glycol;glycol ethylene;monoethylene glycol;glycol monoethylene;12-ethanediol;12 ethanediol;2-hydroxyethanol;2 hydroxyethanol","1"
"d008734","methoxyhydroxyphenylglycol","methoxyhydroxyphenylglycol;4-hydroxy-3-methoxyphenylethyleneglycol;4 hydroxy 3 methoxyphenylethyleneglycol;vanylglycol;hydroxymethoxyphenylglycol;mhpg;mopeg;4-hydroxy-3-methoxyphenylethylene glycol;4 hydroxy 3 methoxyphenylethylene glycol;4-hydroxy-3-methoxyphenylglycol;4 hydroxy 3 methoxyphenylglycol;methoxyhydroxyphenylglycol --isomer;methoxyhydroxyphenylglycol --isomer;methoxyhydroxyphenylglycol -isomer","1"
"d002592","cetomacrogol","cetomacrogol;alpha-hexadecyl-omega-hydroxypolyoxy-12-ethanediyl;polyethylene glycol monohexadecyl ether;n-hexadecane polyoxyethylene glycol monether;n hexadecane polyoxyethylene glycol monether;polyethylene glycol cetyl ether;brij-58;brij58;brij 58;brij 52;brij 56;cetomacrogol 1000","1"
"d020136","hydrogel polyethylene glycol dimethacrylate","hydrogel polyethylene glycol dimethacrylate;pegdma hydrogel;hydrogel pegdma;pegdma hydrogels;peg-dma hydrogel;hydrogel peg-dma;peg dma hydrogel;peg-dma hydrogels;polyethylene glycol dimethacrylate hydrogel","1"
"d017137","nonoxynol","nonoxynol;nonoxinol;nonylphenoxypolyethoxyethanols;nonoxinols;nonoxynols;nonylphenoxypolyethoxyethanol;delfen cream;delfen creams;emulgen 911;patentex oval;oval patentex;nonoxynol 14-sulfate sodium salt;nonoxynol 4-sulfate ammonium salt;nonoxynol-9;nonoxynol 9;advantage-s;advantage s;emulgin 913","1"
"d017830","octoxynol","octoxynol;octylphenoxy polyethoxyethanol;polyethoxyethanol octylphenoxy;octoxinol;octoxinols;octoxynols;octylphenoxypolyethoxyethanols;triton x-45;triton x 45;triton x45;triton x-305;triton x 305;triton x305;octoxynol-9;octoxynol 9;triton x-100;triton x 100;triton x100","1"
"d000077423","polidocanol","polidocanol;polidocanols;laureth 9;laureth-9;lubrol 12a9;laureth-7;laureth 7;polyethylene glycol-7-lauryl ether;ether polyethylene glycol-7-lauryl;polyethylene glycol 7 lauryl ether;polyethylene glycol-7-lauryl ethers;lauromacrogol;lauromacrogols;polyoxyethylene lauryl ether;ether polyoxyethylene lauryl;polyoxyethylene lauryl ethers;thesit;nonaethylene glycol monododecyl ether;nonaethyleneglycol monododecyl ether;ether nonaethyleneglycol monododecyl;monododecyl ether nonaethyleneglycol;nonaethyleneglycol monododecyl ethers;alpha-dodecyl-omega-hydroxypolyoxy-12ethanediyl;polyoxyethylene-4-dodecyl ether;ether polyoxyethylene-4-dodecyl;polyoxyethylene 4 dodecyl ether;polyoxyethylenedodecyl ether;polyoxyethylenedodecyl ethers;tetraethyleneglycol lauryl ether;ether tetraethyleneglycol lauryl;lauryl ether tetraethyleneglycol;tetraethyleneglycol lauryl ethers;laureth-4;laureth 4;polyoxyethylene4 lauryl ether;lauromacrogol 400;polyethylene glycol monododecyl ether;brij 30;brij-30;brij30;tetraethylene glycol dodecyl ether;laureth;laureths;dodecyl ethyleneglycol monoether;dodecyl ethyleneglycol monoethers;ethyleneglycol monoether dodecyl;monoether dodecyl ethyleneglycol;laureth-1;laureth 1;aethoxysclerol;ethoxysclerol;aethoxysklerol;atossisclerol;atoxysclerol;aetoxisclerol;hydroxypolyethoxydodecane;lubrol-px;lubrol px;polyoxyethylene 9-lauryl ether;ether polyoxyethylene 9-lauryl;polyoxyethylene 9 lauryl ether;polyoxyethylene 9-lauryl ethers","1"
"d011060","poloxalene","poloxalene;polyoxyethylene polyoxypropylene polyoxyethylene polymer;oxyethylene oxypropylene polymer;oxypropylene polymer oxyethylene;polymer oxyethylene oxypropylene;skf-18667;skf 18667;skf18667;bloat guard;proxanol;tergitol;therabloat;poloxalene 2930","1"
"d020442","poloxamer","poloxamer;poloxamer 188;poloxamer 338;poloxamer 407;poloxamers;pluronic f-108;pluronic f 108;pluronic f108;pluronic f-127;pluronic f 127;pluronic f127;pluronic f68;pluronic f-68;pluronic f 68;pluronic l-101;pluronic l 101;pluronic l101;pluronic l-121;pluronic l 121;pluronic l121;pluronic l-81;pluronic l 81;pluronic l81;pluronics;poloxalkol;poloxamer 213;poloxamer 2930","1"
"d011136","polysorbates","polysorbates;psml;polyoxyethylene sorbitan monolaurate;monolaurate polyoxyethylene sorbitan;sorbitan monolaurate polyoxyethylene;tween 60;tween 81;tween 85;sorbitan derivatives;derivatives sorbitan;polysorbate 20;polysorbate 80;tween 80;tween 20;tweens","1"
"d011092","polyethylene glycols","polyethylene glycols;macrogol;macrogols;polyethylene oxide;oxide polyethylene;oxides polyethylene;polyethylene oxides;polyethyleneoxide;polyethyleneoxides;polyoxyethylenes;polyoxyethylene;polyglycol;polyglycols;polyethylene glycol;glycol polyethylene;glycols polyethylene;carbowax","1"
"d005026","ethylene glycols","ethylene glycols;glycols ethylene;dihydroxyethanes;ethanediols","1"
"d002743","chlorphenesin","","1"
"d008615","mephenesin","mephenesin;dcontractyl;dolo visano m","1"
"d010417","pentaerythritol tetranitrate","pentaerythritol tetranitrate;tetranitrate pentaerythritol;peritrate;dilcoran;pentalog;tetrate;nitrodex;erinit;nirason","1"
"d019946","propylene glycol","propylene glycol;glycol propylene;propan-12-diol;12-propanediol;12 propanediol;propylene glycol sodium salt;propylene glycol s-isomer;propylene glycol monohydrate;monohydrate propylene glycol;propylene glycol --isomer;propylene glycol r-isomer","1"
"d014325","tromethamine","tromethamine;tris buffer;trihydroxymethylaminomethane;trometamol;trishydroxymethylaminomethane;trisamine;trizma;tris-magnesiumii-potassium chloride buffer;tris-mgii-kcl buffer","1"
"d011409","propylene glycols","propylene glycols;glycols propylene;propanediols","1"
"d006018","glycols","","1"
"d000432","methanol","methanol;carbinol;wood alcohol;alcohol wood;alcohol methyl;methyl alcohol;sodium methoxide;methoxide sodium","1"
"d000433","1-propanol","1-propanol;n-propanol;propanol;alcohol propyl;propyl alcohol","1"
"d019840","2-propanol","2-propanol;2 propanol;isopropyl alcohol;alcohol isopropyl;rubbing alcohol;alcohol rubbing;isopropanol","1"
"d020005","propanols","propanols;alcohols propyl;propyl alcohols","1"
"d004896","erythritol","","1"
"d003961","dianhydrogalactitol","dianhydrogalactitol;12-56-dianhydrogalactitol;diepoxygalactitol;1256-dianhydrogalactitol;dianhydrodulcitol;diepoxydulcitol;nsc-132313;nsc 132313;nsc132313","1"
"d008936","mitolactol","mitolactol;dibromodulcitol;nsc-104800;nsc 104800;nsc104800","1"
"d004376","galactitol","galactitol;dulcitol","1"
"d015544","inositol 145-trisphosphate","inositol 145-trisphosphate;inositol 145-triphosphate;myoinositol 145-triphosphate;145-insp3;145-ip3;myo-inositol 145-trisphosphate","1"
"d010833","phytic acid","phytic acid;acid phytic;inositol hexakisphosphate;hexakisphosphate inositol;inositol hexaphosphate;hexaphosphate inositol;sodium phytate;phytate sodium;phytin;calcium phytate;phytate calcium;phytate","1"
"d007295","inositol phosphates","inositol phosphates;phosphates inositol","1"
"d007294","inositol","inositol;mesoinositol;myoinositol;chiro-inositol;chiro inositol","1"
"d008355","mannitol phosphates","mannitol phosphates;phosphates mannitol","1"
"d008927","mitobronitol","mitobronitol;dibromomannitol;myelobromol;nsc-94100;nsc 94100;nsc94100;nsc-94100;nsc 94100;nsc94100","1"
"d008353","mannitol","mannitol;osmitrol;osmofundin;l-mannitol","1"
"d012255","ribitol","ribitol;adonitol","1"
"d007548","isosorbide dinitrate","isosorbide dinitrate;dinitrate isosorbide;dilatrate;iso-bid;iso bid;isobid;isodinit;isoket;sorbonit;isomak r;isordil;isotrate;nitrosorbide;sorbitrate;cardonit 40;isoket retard-120;isoket retard 120;isoket retard120","1"
"d007547","isosorbide","isosorbide;dianhydrosorbitol","1"
"d000077485","meglumine antimoniate","meglumine antimoniate;glucantime;n-methylglucamine antimonate;n methylglucamine antimonate","1"
"d008536","meglumine","meglumine;methylglucamine","1"
"d013012","sorbitol","sorbitol;glucitol;yal;sorbilax;klysma sorbit;medevac","1"
"d005990","glycerol","glycerol;glycerin;glycerine;123-trihydroxypropane","1"
"d005997","glycerylphosphorylcholine","glycerylphosphorylcholine;glycerol 3-phosphocholine;3-phosphocholine glycerol;glycerol 3 phosphocholine;choline alphoscerate;alphoscerate choline;choline alfoscerate;alfoscerate choline;l-alpha-glycerylphosphorylcholine;l alpha glycerylphosphorylcholine;choline glycerophosphate;glycerophosphate choline;glycerophosphorylcholine","1"
"d005994","glycerophosphates","glycerophosphates;glycerolphosphates;calcium glycerophosphate;glycerophosphate calcium","1"
"d000073999","triose sugar alcohols","triose sugar alcohols;alcohols triose sugar;glycerol derivatives","1"
"d014993","xylitol","","1"
"d013402","sugar alcohols","sugar alcohols;alditols;alcohols sugar","1"
"d000438","alcohols","","1"
"d001586","benzoylarginine nitroanilide","benzoylarginine nitroanilide;nitroanilide benzoylarginine;n-benzoylarginyl-4-nitroanilide;n benzoylarginyl 4 nitroanilide;bapna;n-benzoylarginine-4-nitroanilide;n benzoylarginine 4 nitroanilide;benzoylarginine nitroanilide s-isomer;benzoylarginine nitroanilide monosodium salt monohydrochloride;n-alpha-benzoyl-dl-arginine-4-nitroanilide;n alpha benzoyl dl arginine 4 nitroanilide;benzoylarginine nitroanilide r-isomer;benzoylarginine nitroanilide monohydrochloride;monohydrochloride benzoylarginine nitroanilide","1"
"d000077554","levobupivacaine","levobupivacaine;levobupivacaine hydrochloride;chirocaine","1"
"d002045","bupivacaine","bupivacaine;1-butyl-n-26-dimethylphenyl-2-piperidinecarboxamide;marcain;bupivacain janapharm;bupivacain-rpr;bupivacain rpr;bupivacaina braun;carbostesin;bupivacaine carbonate;bupivacaine hydrochloride;bupivacaine monohydrochloride monohydrate;buvacaina;dolanaest;sensorcaine;svedocain sin vasoconstr;marcaine;bupivacaine anhydrous","1"
"d002261","carboxin","carboxin;56-dihydro-2-methyl-n-phenyl-14-oxathiin-3-carboxamide;vitavax;d-735;d 735;d735","1"
"d016700","encainide","encainide;encainide -isomer;enkaid;mj-9067;mj 9067;mj9067;encainide hydrochloride;encainide hydrochloride --isomer;encainide --isomer","1"
"d005485","flutamide","flutamide;niftolid;niftolide;chimax;cytamid;eulexin;euflex;drogenil;eulexine;fluken;flulem;flumid;fluta 1a pharma;fluta-cell;fluta cell;flutacell;fluta-gry;fluta gry;flutagry;flutamin;flutandrona;flutaplex;flutexin;fugerel;grisetin;novo-flutamide;novo flutamide;novoflutamide;oncosal;pms-flutamide;pms flutamide;prostacur;prostica;prostogenat;sch-13521;sch 13521;sch13521;testotard;apimid;apo-flutamide;apo flutamide;apoflutamide","1"
"d000077442","lidocaine prilocaine drug combination","lidocaine prilocaine drug combination;eutectic mixture of local anesthetics;lidocaine prilocaine;prilocaine lidocaine;lidocaine-prilocaine drug combination;lidocaine prilocaine drug combination;eutectic lidocaine-prilocaine;eutectic lidocaine prilocaine;lidocaine-prilocaine eutectic;fortacin;emla cream;psd 502;psd-502;psd502;oraqix;topical eutectic-like mixture for premature ejaculation;topical eutectic like mixture for premature ejaculation","1"
"d011318","prilocaine","prilocaine;propitocaine;citanest octapressin;xylonest;citanest;prilocaine hydrochloride","1"
"d011411","propanil","propanil;propanide;propagrin 36","1"
"d000077212","ropivacaine","ropivacaine;1-propyl-26-pipecoloxylidide;1 propyl 26 pipecoloxylidide;naropin;ropivacaine monohydrochloride;ropivacaine hydrochloride;al 381;al-381;al381;naropeine;lea 103;lea-103;lea103;ropivacaine monohydrochloride s-isomer","1"
"d009534","niclosamide","niclosamide;bayer 73;bayluscide;yomesan;fenasal;phenasal;niclocide;radewerm;trdmine;bayer 2353;clonitralide;niclosamide 2-aminoethanol 11","1"
"d010097","oxyclozanide","oxyclozanide;oxiclozanidum;zanil","1"
"d011888","rafoxanide","rafoxanide;rafoxanid;ranide;mk 990;disalan;flukanide","1"
"d012458","salicylanilides","salicylanilides;n-phenylsalicylamides;n phenylsalicylamides","1"
"d016677","tocainide","tocainide;tocainide monohdyrochloride r-isomer;tocainide monohydrobromide r-isomer;tocainide monohydrochloride;tocainide hydrochloride;hydrochloride tocainide;w-36095;w 36095;w36095;tocainide monohydrochloride s-isomer;tocainide --isomer;tocainide r-isomer;tocainide s-isomer;tonocard;xylotocan;tocainide monohydrochloride --isomer","1"
"d003957","diamfenetide","diamfenetide;diamphenethide;acemidophen;di-2-4-acetamidophenoxyethyl ether;coriban","1"
"d005041","etidocaine","etidocaine;2-ethylpropylamino-26-butyroxylidide;w-19053;w 19053;w19053;duranest","1"
"d007542","inosine pranobex","inosine pranobex;pranobex inosine;metisoprinol;methysoprinol;inosiplex;methisoprinol;isoprinosin;isoprinosine;npt-10381;npt 10381;npt10381;imunovir","1"
"d008012","lidocaine","lidocaine;2-diethylamino-n-26-dimethylphenylacetamide;2-2etn-2mephacn;lignocaine;lidocaine carbonate 21;lidocaine carbonate;lidocaine hydrocarbonate;lidocaine hydrochloride;lidocaine monohydrochloride;lidocaine monoacetate;xyloneural;lidocaine sulfate 11;octocaine;xylesthesin;xylocaine;xylocitin;dalcaine;lidocaine monohydrochloride monohydrate","1"
"d010615","phenacetin","phenacetin;acetophenetidin","1"
"d000069458","ranolazine","ranolazine;n-26-dimethylphenyl-4-2-hydroxy-3-2-methoxyphenoxypropyl-1-piperazineacetamide;renolazine;ranolazine hydrochloride;hydrochloride ranolazine;ranolazine dihydrochloride;dihydrochloride ranolazine;ranolazine hcl;hcl ranolazine;ranexa;rs 43285-193;rs 43285 193;rs 43285193;rs 43285;43285 rs;rs-43285;rs43285","1"
"d014288","trimecaine","trimecaine;trimecaine monohydrochloride;monohydrochloride trimecaine;mesocaine","1"
"d000082","acetaminophen","acetaminophen;acetominophen;hydroxyacetanilide;apap;p-acetamidophenol;p-hydroxyacetanilide;paracetamol;n-4-hydroxyphenylacetanilide;acetamidophenol;n-acetyl-p-aminophenol;acephen;acetaco;tylenol;anacin-3;anacin 3;anacin3;datril;panadol;acamol;algotropyl","1"
"d000083","acetanilides","acetanilides;acetylanilines;n-phenylacetamides","1"
"d000813","anilides","","1"
"d001576","benzophenoneidum","benzophenoneidum;auramine o;auramine","1"
"d002093","benzenaminium 44-3-oxo-15-pentanediylbisnn-dimethyl-n-2-propenyl- dibromide","benzenaminium 44-3-oxo-15-pentanediylbisnn-dimethyl-n-2-propenyl- dibromide;bw 284 c 51;bw284c51;bw-284-c-51","1"
